Date,Ticker,Open,High,Low,Close,Volume,Return_Pct,Price_Range,MA_50,MA_200
2010-11-29,AAPL,9.471345011839531,9.530784591662522,9.347662524268712,9.512473106384276,445785200,0.5936249109870007,0.18312206739381054,9.320495307445526,
2010-11-30,AAPL,9.412504109890506,9.437121160959542,9.332350594004543,9.3407564163208,501858000,-1.8051739872802064,0.10477056695499876,9.321109280441746,
2010-12-01,AAPL,9.464442293596976,9.538892286281191,9.4563370771098,9.49836540222168,461750800,1.6873257247720819,0.08255520917139059,9.326322695788216,
2010-12-02,AAPL,9.532289464228464,9.576418852990042,9.453036128183012,9.550902366638184,462837200,0.5531158487987353,0.12338272480702983,9.3327392578125,
2010-12-03,AAPL,9.516679198366766,9.565911722800765,9.496565656772177,9.529587745666504,342092800,-0.22316866148829329,0.06934606602858828,9.338207271364,
2010-12-06,AAPL,9.565608022700216,9.676382760843364,9.559003447284397,9.610939025878906,448481600,0.8536705089828844,0.11737931355896691,9.345578399864403,
2010-12-07,AAPL,9.720517554587396,9.726220306829893,9.550003338639456,9.552704811096191,391454000,-0.6059159737244246,0.17621696819043642,9.351029094896818,
2010-12-08,AAPL,9.595329941005591,9.637058459511438,9.51967991660995,9.636757850646973,321935600,0.8798873325714718,0.11737854290148775,9.358355473249386,
2010-12-09,AAPL,9.670380776922883,9.68148727200389,9.577017278612182,9.59923267364502,294151200,-0.38939628434716544,0.10446999339170837,9.364377403259278,
2010-12-10,AAPL,9.595931472475195,9.637959803106948,9.56441002409545,9.623250007629396,262511200,0.2502005608252089,0.07354977901149873,9.370691369219523,
2010-12-13,AAPL,9.737628689295011,9.75834264951074,9.636460553263053,9.656573295593262,439815600,0.34627893837784196,0.12188209624768653,9.377498081752233,
2010-12-14,AAPL,9.65837197640036,9.68268842570262,9.576416387710596,9.615142822265623,351008000,-0.4290390810428035,0.10627203799202434,9.383024703624637,
2010-12-15,AAPL,9.606435477247006,9.696496273284778,9.58211983187536,9.617243766784668,417312000,0.021850372458120937,0.1143764414094175,9.388347864151001,
2010-12-16,AAPL,9.639156671659062,9.68478748057706,9.609437285649438,9.643959999084473,322030800,0.27779510374974503,0.07535019492762274,9.394028133816189,
2010-12-17,AAPL,9.655367686336689,9.660171013654953,9.61333937392528,9.624747276306152,386929200,-0.19922026615771804,0.04683163972967286,9.39904376734858,
2010-12-20,AAPL,9.654467750272229,9.704001668015463,9.553300462905748,9.67278003692627,385610400,0.4990547724651684,0.15070120510971563,9.404867943297042,
2010-12-21,AAPL,9.696497846866684,9.73822556287177,9.667979284900325,9.732522010803224,256354000,0.6176298194406016,0.07024627797144589,9.41169406970342,
2010-12-22,AAPL,9.737323350444774,9.7781508347826,9.713006904470738,9.76133918762207,265921600,0.29609156585372887,0.06514393031186216,9.41882968435482,
2010-12-23,AAPL,9.756537329470287,9.761040048741982,9.701600466887475,9.71450901031494,223157200,-0.4797515628440996,0.05943958185450704,9.424743270874023,
2010-12-27,AAPL,9.691992163404793,9.769744019571764,9.652064906262888,9.746928215026855,249816000,0.3337194363348006,0.11767911330887593,9.438174228668213,
2010-12-28,AAPL,9.783859219890669,9.80637442907941,9.758342730992355,9.77065086364746,175924000,0.24338589653334353,0.048031698087054764,9.444616584777831,
2010-12-29,AAPL,9.79316167398358,9.800066859325964,9.759539177023331,9.765243530273438,163139200,-0.055342611761310945,0.04052768230263304,9.448993492126466,
2010-12-30,AAPL,9.770945797192178,9.771846020331244,9.697997261236589,9.716309547424316,157494400,-0.5011035587327628,0.07384875909465549,9.457501201629638,
2010-12-31,AAPL,9.694994376446632,9.710904997444556,9.645761072847806,9.683286666870115,193508000,-0.33987061026637955,0.06514392459675022,9.464724006652832,
2011-01-03,AAPL,9.775751206579976,9.914444118041562,9.751735364401682,9.89373016357422,445138400,2.1732651727032426,0.1627087536398797,9.476762084960937,
2011-01-04,AAPL,9.97988863142842,9.981689879851146,9.851102174886478,9.94536590576172,309080800,0.5219036837855962,0.1305877049646682,9.491063709259032,
2011-01-05,AAPL,9.893131055492828,10.036927121962409,9.891629614244884,10.02672004699707,255519600,0.8180105388401859,0.14529750771752425,9.506169910430907,
2011-01-06,AAPL,10.04833607762999,10.064246707100535,9.993699803303915,10.018616676330566,300428800,-0.0808177612272254,0.07054690379661999,9.521588306427002,
2011-01-07,AAPL,10.026421329087997,10.097268842121014,9.963679034478565,10.090364456176758,311931200,0.7161445752855267,0.13358980764244954,9.538573799133301,
2011-01-10,AAPL,10.17171781600742,10.303806168777864,10.12188487644113,10.280390739440918,448560000,1.8832449916894367,0.1819212923367335,9.560914840698242,
2011-01-11,AAPL,10.353337994281713,10.355738856882969,10.190929058383762,10.256072998046877,444108000,-0.23654491361642105,0.1648097984992063,9.585327224731445,
2011-01-12,AAPL,10.30440574700803,10.339828692654546,10.266880142635795,10.33952808380127,302590400,0.8137138432057434,0.07294855001875078,9.609487380981445,
2011-01-13,AAPL,10.361743651419992,10.40617364067416,10.322417599767652,10.37735366821289,296780400,0.3658347277075702,0.08375604090650768,9.631294059753419,
2011-01-14,AAPL,10.383657694377725,10.46140956878662,10.340128733192095,10.46140956878662,308840000,0.8099936001140895,0.12128083559452385,9.652716407775879,
2011-01-18,AAPL,9.892225981731812,10.349732498292054,9.786555183151956,10.22634983062744,1880998000,-2.246922239432436,0.5631773151400985,9.66615333557129,
2011-01-19,AAPL,10.457508318098688,10.465013920865758,10.113178871065976,10.17201805114746,1135612800,-0.5312920091708473,0.35183504979978153,9.67918815612793,
2011-01-20,AAPL,10.099667220750732,10.155804918457196,9.9102403677045,9.98709201812744,764789200,-1.817987660758813,0.24556455075269668,9.68762975692749,
2011-01-21,AAPL,10.019814649170227,10.053137342671626,9.805470906302755,9.808173179626465,754401200,-1.7915008510607677,0.24766643636887054,9.694018077850341,
2011-01-24,AAPL,9.812677108684928,10.130290031433104,9.808173586832991,10.130290031433104,574683200,3.2841676620855242,0.3221164446001126,9.705677909851074,
2011-01-25,AAPL,10.096663157565311,10.25006580726991,10.04382736186244,10.24886417388916,546868000,1.1704910924379641,0.20623844540746994,9.720537796020508,
2011-01-26,AAPL,10.29569914477362,10.374952463180186,10.251870374681992,10.322417259216309,506875600,0.7176706030951108,0.1230820884981938,9.742044181823731,
2011-01-27,AAPL,10.320314084176646,10.347632611203714,10.291795526780158,10.303202629089355,285026000,-0.18614467565528647,0.055837084423556504,9.763760623931885,
2011-01-28,AAPL,10.33202328851801,10.338927672127683,10.012609171633336,10.089759826660156,592057200,-2.0716160800970718,0.32631850049434696,9.784480533599854,
2011-01-31,AAPL,10.080754391427334,10.208040186372648,10.03572479190935,10.18642520904541,377246800,0.9580543446617629,0.1723153944632969,9.807788162231445,
2011-02-01,AAPL,10.245866694490504,10.376453589215716,10.23626003686979,10.35784149169922,426633200,1.6827913535515382,0.14019355234592545,9.829762954711914,
2011-02-02,AAPL,10.340429022068871,10.364444060076432,10.3134103006574,10.336525917053224,258955200,-0.20579166675873672,0.0510337594190311,9.85233205795288,
2011-02-03,AAPL,10.320915673979831,10.334124827404183,10.163310064290847,10.310108184814451,393797600,-0.2555765104326646,0.1708147631133361,9.870392112731933,
2011-02-04,AAPL,10.316109180971,10.407971207450665,10.312206878559,10.40196704864502,321840400,0.89095926234668,0.09576432889166497,9.893069229125977,
2011-02-07,AAPL,10.443697474485653,10.60460496433812,10.436192674832398,10.563478469848633,485021600,1.5527007579268615,0.1684122895057225,9.91533218383789,
2011-02-08,AAPL,10.617514096968335,10.672750768035831,10.571583473479029,10.6631441116333,381040800,0.9434926389933374,0.10116729455680229,9.939468307495117,
2011-02-09,AAPL,10.662845788996714,10.77722305365502,10.653239932880313,10.752005577087402,482745200,0.8333514442251166,0.12398312077470663,9.96425895690918,
2011-02-10,AAPL,10.728891534300404,10.80724383809305,10.44700136143326,10.643333435058594,928550000,-1.010715082406488,0.36024247665979026,9.990310497283936,
2011-02-11,AAPL,10.649635876687606,10.74119651418146,10.613311108239303,10.71267795562744,367572800,0.6515300962049109,0.12788540594215725,10.014596748352051,
2011-02-14,AAPL,10.710880324727269,10.791633501117314,10.708478659832895,10.782628059387209,310416400,0.6529656174628418,0.08315484128441852,10.039231262207032,
2011-02-15,AAPL,10.782926807388142,10.806343037807912,10.733694285137595,10.804241180419922,284174800,0.20044390767886,0.07264875267031634,10.0647243309021,
2011-02-16,AAPL,10.831257941695746,10.95434083733646,10.822252501818529,10.901206016540527,481157600,0.8974701184598866,0.1320883355179312,10.090529670715332,
2011-02-17,AAPL,10.72468682585141,10.815347244773545,10.702771239155927,10.756207466125488,530583200,-1.330114761568868,0.11257600561761727,10.114599723815918,
2011-02-18,AAPL,10.768517835447692,10.792233873610064,10.492632614494994,10.52385425567627,816057200,-2.1601778431753815,0.29960125911506985,10.132341651916503,
2011-02-22,AAPL,10.2713837463782,10.368949364193956,10.138395179867508,10.165112495422363,872555600,-3.40884386592879,0.23055418432644714,10.143659248352051,
2011-02-23,AAPL,10.1699184372434,10.346135393580804,10.165114305687254,10.28549575805664,671854400,1.1842787051150605,0.18102108789354965,10.156904163360595,
2011-02-24,AAPL,10.327523398452875,10.36144571138174,10.157909428937264,10.293299674987791,499900800,0.07587302658733641,0.2035362824444764,10.169638690948487,
2011-02-25,AAPL,10.364748270541758,10.459912240522874,10.35093949864548,10.451807022094728,380018800,1.5399080189232528,0.10897274187739292,10.186371974945068,
2011-02-28,AAPL,10.544267117898787,10.6586435885775,10.54066462100551,10.60340690612793,403074000,1.4504657779532693,0.11797896757198956,10.206095237731933,
2011-03-01,AAPL,10.67125229008466,10.678757091107355,10.437395411474322,10.486328125,456136800,-1.10416191856475,0.2413616796330338,10.222942600250244,
2011-03-02,AAPL,10.505842988989285,10.637631549348416,10.459011323408932,10.570686340332031,602590800,0.8044590473086144,0.17862022593948446,10.24186138153076,
2011-03-03,AAPL,10.722886698716705,10.800938388714952,10.6847606762655,10.794034004211426,500788400,2.1128965205146732,0.11617771244945274,10.264286460876464,
2011-03-04,AAPL,10.809345356652823,10.815949934608962,10.739698683271932,10.807244300842283,453266800,0.12238516782236974,0.07625125133703037,10.285780906677246,
2011-03-07,AAPL,10.84927635006389,10.857382372653602,10.546373877578684,10.66795539855957,546123200,-1.288847539717941,0.31100849507491724,10.303913230895995,
2011-03-08,AAPL,10.654437251493588,10.729187835570835,10.574583532602713,10.679954528808594,356316800,0.11247825661742095,0.15460430296812255,10.32322214126587,9.873982706069945
2011-03-09,AAPL,10.64783468971745,10.649936546772407,10.525053210816012,10.58119010925293,453306000,-0.9247644200099603,0.12488333595639567,10.339907379150391,9.880984759566807
2011-03-10,AAPL,10.48062390313167,10.500137828959728,10.353939301059732,10.407074928283691,507539200,-1.6455160447120254,0.14619852789999577,10.352635860443115,9.886142506318933
2011-03-11,AAPL,10.3668482208274,10.57668926539592,10.356942556359613,10.566781997680664,471080400,1.5346009373193858,0.21974670903630766,10.36866662979126,9.892750656720503
2011-03-14,AAPL,10.602503724215143,10.701570765379657,10.546366829774083,10.613911628723145,435957200,0.4460168767825845,0.15520393560557366,10.386618671417237,9.899684896835915
2011-03-15,AAPL,10.269882878559407,10.442198297245069,10.209842869679912,10.369850158691406,721081200,-2.299448860788178,0.2323554275651567,10.400349941253662,9.904162661234539
2011-03-16,AAPL,10.26687939942735,10.296899399777857,9.79436239746184,9.906937599182127,1162011200,-4.464023610999746,0.5025370023160161,10.40061408996582,9.90418883989442
2011-03-17,AAPL,10.111677287593135,10.195133528913512,9.926453314874852,10.045933723449709,659422400,1.4030180656336988,0.2686802140386604,10.40262544631958,9.90551355843232
2011-03-18,AAPL,10.120684593267136,10.152806462291196,9.90664140762532,9.92675495147705,753214000,-1.1863384256106002,0.2461650546658749,10.40062614440918,9.90571023799755
2011-03-21,AAPL,10.086463071551696,10.199037519451412,10.064547475992743,10.185829162597656,409402000,2.609858029003287,0.1344900434586691,10.403970394134522,9.908280136388376
2011-03-22,AAPL,10.283689076924428,10.28549032469753,10.181019557104246,10.242860794067385,325922800,0.5599115257022724,0.10447076759328411,10.407020320892334,9.911321778730912
2011-03-23,AAPL,10.18522424506182,10.213442996805592,10.0852569802769,10.182522773742676,372996400,-0.5890739075518514,0.12818601652869077,10.40506296157837,9.913765030938226
2011-03-24,AAPL,10.262377496177525,10.386961028596383,10.172617295194748,10.356040000915527,404712000,1.7040691293153332,0.21434373340163582,10.407062301635742,9.917713914598737
2011-03-25,AAPL,10.44910394904891,10.568884174085513,10.41758249967138,10.553274154663086,448910000,1.9045325600337781,0.15130167441413356,10.411337223052978,9.923338341501962
2011-03-28,AAPL,10.601603582902085,10.636727519925817,10.520248413085938,10.520248413085938,309355200,-0.312943083759043,0.11647910683987917,10.41419511795044,9.92857439476147
2011-03-29,AAPL,10.43679475822552,10.535861015319824,10.388763070823014,10.535861015319824,352900800,0.14840526212733796,0.14709794449681013,10.415684146881103,9.933855147983717
2011-03-30,AAPL,10.526252473379,10.533458267310586,10.430188314142256,10.465911865234377,329406000,-0.6639148901426917,0.10326995316832921,10.420475387573243,9.938441843822085
2011-03-31,AAPL,10.397770110237389,10.501039296145008,10.388764668479295,10.462313652038574,274019200,-0.034380312409809655,0.1122746276657125,10.426281299591064,9.942919380644447
2011-04-01,AAPL,10.540362613240104,10.554771796181337,10.305904564980388,10.343729972839355,418661600,-1.13343647632006,0.24886723120094878,10.433414058685303,9.946316080578303
2011-04-04,AAPL,10.336226549308916,10.344932181322084,10.158807211802944,10.242563247680664,460084800,-0.9780487834111673,0.18612496951914004,10.442101860046387,9.948805552570759
2011-04-05,AAPL,10.116479303766049,10.274384722069128,10.086759109110766,10.173517227172852,482731200,-0.674108803022988,0.187625612958362,10.442966403961181,9.95067814985911
2011-04-06,AAPL,10.243465276316416,10.323918630952914,10.120982793579012,10.148000717163086,402539200,-0.25081306140233295,0.20293583737390186,10.44094913482666,9.952308914878152
2011-04-07,AAPL,10.149798146370946,10.219744593474775,10.08765630421122,10.149198532104492,373447200,0.011803457398062989,0.13208828926355487,10.437484760284423,9.953922764199678
2011-04-08,AAPL,10.204434372572615,10.211338753940128,10.025214652763502,10.058536529541016,377535200,-0.8932922365907925,0.1861241011766257,10.432591438293457,9.954773282617088
2011-04-11,AAPL,10.028521060751878,10.076853359226565,9.907241004474525,9.930656433105469,398946800,-1.2713588707459977,0.16961235475204006,10.429409370422363,9.954578791895221
2011-04-12,AAPL,9.92134890147912,10.018614709542849,9.91264326856249,9.97868824005127,425639200,0.4836720237916925,0.10597144098035827,10.425254631042481,9.954771667480468
2011-04-13,AAPL,10.057339312187423,10.090961809780408,9.982288908254752,10.090662002563477,346220000,1.1221290796798344,0.10867290152565623,10.419911041259766,9.95585016220335
2011-04-14,AAPL,10.050732175891111,10.08675632853942,9.96847760184089,9.979284286499023,301800800,-1.1037701593429428,0.11827872669853079,10.412766208648682,9.956034682867095
2011-04-15,AAPL,10.005705571510145,10.015912645750166,9.810575138428227,9.830388069152832,453605600,-1.4920530678500965,0.20533750732193923,10.403171806335449,9.955053068697453
2011-04-18,AAPL,9.789563910311117,9.973587093417434,9.611244281121596,9.96217918395996,609898800,1.340650174540725,0.36234281229583765,10.394376049041748,9.955108309901037
2011-04-19,AAPL,9.999701377542486,10.14619889335276,9.95797286067799,10.142597198486328,419378400,1.8110296070247278,0.18822603267477156,10.385958423614502,9.956550532120925
2011-04-20,AAPL,10.31220928195755,10.37945427300642,10.251869475956182,10.279187202453612,700666400,1.3466965245121587,0.12758479705023795,10.378279285430908,9.959013407466976
2011-04-21,AAPL,10.657142413451448,10.66104551932846,10.462612386100004,10.528056144714355,753810400,2.421095533714368,0.19843313322845724,10.373800296783447,9.963324337294608
2011-04-25,AAPL,10.5172452362718,10.61961414708578,10.516043602802394,10.59739875793457,266546000,0.6586459291920477,0.10357054428338586,10.372881603240966,9.968091814141525
2011-04-26,AAPL,10.615712709837297,10.65684000458661,10.487526695827482,10.519648551940918,338800000,-0.7336725527614885,0.16931330875912742,10.369021015167236,9.97220790919973
2011-04-27,AAPL,10.574285549708849,10.577588238847923,10.419982630533552,10.51154327392578,356213200,-0.07704894298624643,0.15760560831437154,10.363599319458007,9.976202985975478
2011-04-28,AAPL,10.3926636775563,10.49953452530348,10.372550141193434,10.409475326538086,360959200,-0.971008202390955,0.1269843841100453,10.35570400238037,9.979388812009026
2011-04-29,AAPL,10.41037384013354,10.625617742802415,10.4070711516713,10.510941505432127,1006345200,0.9747482530206186,0.21854659113111552,10.347898712158203,9.983268758676347
2011-05-02,AAPL,10.49923528987893,10.52115007554045,10.371950290007725,10.395365715026855,442713600,-1.0995760022595613,0.14919978553272628,10.34068187713623,9.986254968504975
2011-05-03,AAPL,10.44669896246601,10.503736879519748,10.37555086852613,10.4530029296875,313348000,0.554451052908389,0.12818601099361793,10.339264850616456,9.989612867506288
2011-05-04,AAPL,10.454806140825353,10.561978413455712,10.413378230451388,10.494132995605469,389250400,0.39347607758872805,0.14860018300432465,10.345845260620116,9.993216582706996
2011-05-05,AAPL,10.45900764537199,10.535559487407312,10.388460765310851,10.409475326538086,335969200,-0.8067142764708102,0.14709872209646058,10.348324851989746,9.996168772379557
2011-05-06,AAPL,10.497730748902583,10.507036793682389,10.393260796810369,10.40676975250244,280134400,-0.02599145442756523,0.11377599687202,10.35059425354004,9.999060328577606
2011-05-09,AAPL,10.442796443403289,10.483024317871898,10.402869979388422,10.434991836547852,204747200,0.27118966515642384,0.0801543384834762,10.350257949829102,10.002108800661313
2011-05-10,AAPL,10.47371836356971,10.497735007095962,10.40677397379932,10.490530014038086,282091600,0.532230195865746,0.09096103329664196,10.348000411987305,10.005500614643097
2011-05-11,AAPL,10.477621229635448,10.50704081565952,10.36414499643666,10.423884391784668,336000000,-0.6352931850367449,0.14289581922285954,10.346751537322998,10.008386020002694
2011-05-12,AAPL,10.39056079086563,10.420580785704129,10.274983530169225,10.40406894683838,322000000,-0.1900965532762866,0.14559725553490388,10.343419189453124,10.011096177035816
2011-05-13,AAPL,10.376753579940218,10.394464651437918,10.217346721848651,10.22184944152832,326116000,-1.7514253917495837,0.17711792958926686,10.331975498199462,10.012529872712635
2011-05-16,AAPL,10.1828253904479,10.243465818096338,9.98469126827314,10.00570583343506,449775200,-2.1145254518730505,0.2587745498231975,10.315944728851319,10.012483764339137
2011-05-17,AAPL,9.966678543256917,10.090961456298828,9.92855252575689,10.090961456298828,452334400,0.8520700516587043,0.16240893054193783,10.304404850006103,10.01301046025833
2011-05-18,AAPL,10.100870684258192,10.23836278772667,10.086761304353292,10.2029390335083,334776400,1.1096819435334915,0.1516014833733781,10.294864540100098,10.014276650746664
2011-05-19,AAPL,10.26928362332885,10.27919008963782,10.166914667139483,10.222752571105955,261170000,0.1941944133213358,0.11227542249833711,10.287695789337159,10.015657285980831
2011-05-20,AAPL,10.19363012056755,10.235358633986827,10.057338887774687,10.063343048095703,337968400,-1.559360083318595,0.17801974621214,10.280821151733399,10.015971008100008
2011-05-23,AAPL,9.905738252027932,10.086158875407966,9.889227210615038,10.038726806640623,383600000,-0.2446129614923298,0.19693166479292756,10.270260047912597,10.016119738809424
2011-05-24,AAPL,10.071748436751312,10.083756756873752,9.94686431234844,9.972381591796877,321927200,-0.6608927219720617,0.13689244452531213,10.257429447174072,10.015835724867783
2011-05-25,AAPL,10.009610271688553,10.163614240669665,9.992199001323044,10.110177993774414,294224000,1.3817802769489518,0.1714152393466204,10.252236003875732,10.016444384667182
2011-05-26,AAPL,10.085862457047911,10.113480804425432,10.03963120490858,10.056742668151855,222560800,-0.5285300185166153,0.07384959951685133,10.255232105255127,10.016702706997211
2011-05-27,AAPL,10.050736099723029,10.135692979322684,10.036026305131038,10.129088401794434,203599200,0.7193754084181325,0.09966667419164565,10.256895198822022,10.01741853944815
2011-05-31,AAPL,10.239861648526912,10.441896438598633,10.23685876665632,10.441896438598633,417754400,3.088215092967128,0.20503767194231237,10.267198028564453,10.020105108430114
2011-06-01,AAPL,10.47311885755331,10.570983474441702,10.346434268134985,10.3722505569458,554682800,-0.6669849874720524,0.22454920630671715,10.270926456451416,10.02231985967864
2011-06-02,AAPL,10.401972427519537,10.44640242403277,10.335928249752603,10.38996410369873,338783200,0.17077823810442982,0.11047417428016715,10.273868522644044,10.024617636203766
2011-06-03,AAPL,10.302303577596374,10.366846300497318,10.267179638620684,10.310108184814451,313250000,-0.7685870527295746,0.09966666187663442,10.276420230865478,10.02639086942495
2011-06-06,AAPL,10.377955279744716,10.418482165120828,10.141096332644048,10.148000717163086,461941200,-1.5723158743390364,0.2773858324767797,10.27225944519043,10.027141547497408
2011-06-07,AAPL,10.15190127396292,10.153401913063655,9.963674476245592,9.967877388000488,529785200,-1.7749637015492037,0.18972743681806392,10.260551509857178,10.026777963696814
2011-06-08,AAPL,9.960076765100531,10.05073720719793,9.926154451948555,9.973885536193848,333723600,0.060275101302842415,0.12458275524937434,10.249624252319336,10.026455448894966
2011-06-09,AAPL,10.004205257324042,10.016813996501158,9.929154841660036,9.951370239257812,275088800,-0.22574248375250017,0.08765915484112163,10.237934436798096,10.026000387018376
2011-06-10,AAPL,9.923150077563148,9.95647277112444,9.771848423120357,9.783556938171388,433955200,-1.6863336108670413,0.18462434800408367,10.224287338256836,10.02453988431448
2011-06-13,AAPL,9.8225828343835,9.855905529478166,9.758640519270768,9.804571151733398,329473200,0.21479114083775563,0.09726501020739775,10.211132488250733,10.023222706275073
2011-06-14,AAPL,9.90663596128478,10.004201545612032,9.885922012562276,9.97988510131836,334569200,1.7880838118449205,0.11827953304975658,10.203855590820313,10.022964744340806
2011-06-15,AAPL,9.899136340718824,9.915647386577714,9.752937791335288,9.809076309204102,399196000,-1.7115306476994774,0.16270959524242556,10.19518585205078,10.021699132298577
2011-06-16,AAPL,9.813574575390254,9.86700999347502,9.5563023444131,9.76133918762207,510591200,-0.4866627608680951,0.3107076490619214,10.186942291259765,10.020167603212244
2011-06-17,AAPL,9.876313092535328,9.884118497182454,9.587218924894296,9.61423683166504,615020000,-1.5069894932404737,0.296899572288158,10.176267013549804,10.01779373905115
2011-06-20,AAPL,9.527181292945594,9.537388363067,9.321243452589124,9.465940475463867,640645600,-1.5424662279251433,0.2161449104778761,10.162601852416993,10.014585289844247
2011-06-21,AAPL,9.506771018881093,9.780553538135534,9.462341030359628,9.765543937683104,493382400,3.1650680985774393,0.3182125077759057,10.156742000579834,10.013145744456033
2011-06-22,AAPL,9.761336856734829,9.873613013071274,9.677880660077436,9.684785842895508,390583200,-0.8269697551200217,0.19573235299383818,10.151824588775634,10.011258618584995
2011-06-23,AAPL,9.574617239096447,9.95737413925736,9.55000177880571,9.943565368652344,559759200,2.672021146927772,0.4073723604516495,10.151122131347655,10.01087180001395
2011-06-24,AAPL,9.947765033963924,10.001200453633077,9.759238421905373,9.797063827514648,439807200,-1.4733300954560047,0.24196203172770403,10.14525016784668,10.009656981988387
2011-06-27,AAPL,9.834288443096815,10.02371527112066,9.824081371692069,9.967877388000488,339813600,1.7435178895754078,0.19963389942859067,10.145022029876708,10.0094209390845
2011-06-28,AAPL,10.016209534622153,10.107770963979409,10.009905567887206,10.064541816711426,294299600,0.9697594076277793,0.09786539609220313,10.14970510482788,10.009730606936337
2011-06-29,AAPL,10.087959772037022,10.09786623621475,9.963075636433851,10.02791976928711,352545200,-0.36387197838959606,0.13479059978089936,10.151019916534423,10.009832222368464
