Date,Ticker,Open,High,Low,Close,Volume,Return_Pct,Price_Range,MA_50,MA_200,Fed_Funds_Rate,CPI,Unemployment_Rate,GDP,Yield_Curve_10Y_2Y,VIX,Target_Price,Target_Vol
2011-04-05,AAPL,10.116479303766049,10.274384722069128,10.086759109110766,10.173517227172852,482731200,-0.674108803022988,0.187625612958362,10.44296640396118,9.95067814985911,0.09,224.093,9.1,15557.539,2.66,17.25,10.148000717163086,0.42135153125053726
2011-04-06,GOOGL,14.220736969117803,14.294799666922447,14.116848776992882,14.2704439163208,106625268,0.8944106582194911,0.1779508899295656,14.847132320404052,14.929483815658193,0.1,224.093,9.1,15557.539,2.71,16.9,14.41509246826172,1.7625332510195768
2011-04-06,MSFT,19.97463885463368,20.22835823162477,19.8823780628872,20.105342864990234,65581400,1.435260743044542,0.3459801687375723,20.31066837310791,20.48096626849214,0.1,224.093,9.1,15557.539,2.71,16.9,20.14378547668457,0.8547773957887633
2011-04-06,AAPL,10.243465276316416,10.323918630952914,10.120982793579012,10.148000717163086,402539200,-0.2508130614023329,0.2029358373739018,10.44094913482666,9.952308914878152,0.1,224.093,9.1,15557.539,2.71,16.9,10.149198532104492,0.4673923534982776
2011-04-07,GOOGL,14.308967126439768,14.430998767263556,14.27069218009207,14.41509246826172,101158740,1.0136233517969773,0.1603065871714868,14.828989181518557,14.925267493138549,0.1,224.093,9.1,15557.539,2.77,17.11,14.36936092376709,1.7900815248372839
2011-04-07,MSFT,20.13609683319421,20.18991587116794,19.96694960932385,20.14378547668457,46134700,0.191205949346318,0.222966261844089,20.273596305847168,20.47820249151011,0.1,224.093,9.1,15557.539,2.77,17.11,20.04383087158203,0.5282319028176001
2011-04-07,AAPL,10.149798146370946,10.219744593474775,10.08765630421122,10.149198532104492,373447200,0.0118034573980629,0.1320882892635548,10.437484760284423,9.953922764199678,0.1,224.093,9.1,15557.539,2.77,17.11,10.058536529541016,0.48194434120569596
2011-04-08,MSFT,20.120715825810503,20.20528942210768,19.95925727528485,20.04383087158203,39887600,-0.496205667093863,0.2460321468228272,20.233149299621584,20.474671014925327,0.09,224.093,9.1,15557.539,2.76,17.87,19.974634170532227,0.7358323483708082
2011-04-08,AAPL,10.204434372572615,10.211338753940128,10.025214652763502,10.058536529541016,377535200,-0.8932922365907925,0.1861241011766257,10.432591438293455,9.954773282617088,0.09,224.093,9.1,15557.539,2.76,17.87,9.930656433105469,0.42466951097904193
2011-04-08,GOOGL,14.536626164472906,14.536626164472906,14.36687657084313,14.36936092376709,75995928,-0.3172476666058132,0.1697495936297759,14.809787292480468,14.920747927533904,0.09,224.093,9.1,15557.539,2.76,17.87,14.349727630615234,1.6874346973334189
2011-04-11,AAPL,10.028521060751878,10.076853359226565,9.907241004474525,9.930656433105469,398946800,-1.2713588707459975,0.16961235475204,10.429409370422364,9.95457879189522,0.09,224.093,9.1,15557.539,2.74,16.59,9.97868824005127,0.5092299463792911
2011-04-11,GOOGL,14.320648483257362,14.36787013167836,14.241116986819325,14.349727630615234,74253672,-0.1366330295133888,0.1267531448590357,14.7980464553833,14.916142925139397,0.09,224.093,9.1,15557.539,2.74,16.59,14.181715965270996,1.6858902408580654
2011-04-11,MSFT,20.136092717914405,20.18222310296996,19.836241548907072,19.974634170532227,34286300,-0.345226925397335,0.3459815540628881,20.20843936920166,20.47063845972861,0.09,224.093,9.1,15557.539,2.74,16.59,19.71322250366211,0.822231990139319
2011-04-12,AAPL,9.92134890147912,10.018614709542849,9.91264326856249,9.97868824005127,425639200,0.4836720237916925,0.1059714409803582,10.42525463104248,9.954771667480468,0.08,224.093,9.1,15557.539,2.75,17.09,10.090662002563477,0.7025023533928055
2011-04-12,GOOGL,14.290822903489255,14.338293646774604,14.118089825572676,14.181715965270996,83340576,-1.1708352218880005,0.2202038212019275,14.783258552551269,14.91026750946045,0.08,224.093,9.1,15557.539,2.75,17.09,14.322637557983398,0.9085040836626953
2011-04-12,MSFT,19.85930373973283,19.87468102067885,19.64402620586325,19.71322250366211,36920400,-1.3087181704472317,0.2306548148156011,20.17880706787109,20.46457913208008,0.08,224.093,9.1,15557.539,2.75,17.09,19.705541610717773,1.0148681020427301
2011-04-13,MSFT,19.7209188977096,19.89006612170212,19.65172257270517,19.705541610717773,38144700,-0.0389631524876699,0.2383435489969478,20.145046463012694,20.45855502476768,0.08,224.093,9.1,15557.539,2.74,16.92,19.54408073425293,0.573998157197892
2011-04-13,AAPL,10.057339312187423,10.090961809780408,9.982288908254752,10.090662002563477,346220000,1.1221290796798344,0.1086729015256562,10.419911041259766,9.95585016220335,0.08,224.093,9.1,15557.539,2.74,16.92,9.979284286499023,0.9807808156063709
2011-04-13,GOOGL,14.303500556668286,14.35544465778804,14.21005080488628,14.322637557983398,82693224,0.9936850593926572,0.1453938529017602,14.76598035812378,14.90560377968682,0.08,224.093,9.1,15557.539,2.74,16.92,14.378060340881348,0.9321663849515793
2011-04-14,GOOGL,14.295546295446975,14.40142254022574,14.21874919784536,14.378060340881348,218033748,0.386959333946546,0.1826733423803794,14.749333419799804,14.901449894341896,0.09,224.093,9.1,15557.539,2.74,16.27,13.189810752868652,0.8086104014128431
2011-04-14,AAPL,10.050732175891111,10.08675632853942,9.96847760184089,9.979284286499023,301800800,-1.1037701593429428,0.1182787266985307,10.412766208648682,9.956034682867095,0.09,224.093,9.1,15557.539,2.74,16.27,9.830388069152832,1.0692151443318636
2011-04-14,MSFT,19.54408073425293,19.55945801828448,19.290361413566416,19.54408073425293,55239900,-0.8193678694780271,0.2690966047180652,20.108821029663087,20.451354439802994,0.09,224.093,9.1,15557.539,2.74,16.27,19.505634307861328,0.48498305292527083
2011-04-15,MSFT,19.57482913647448,19.65171407171573,19.35955307754876,19.505634307861328,65080400,-0.1967164734651416,0.29216099416697,20.07625991821289,20.4439660012722,0.12,224.093,9.1,15557.539,2.72,15.32,19.28267478942871,0.5185980889567415
2011-04-15,AAPL,10.005705571510145,10.015912645750166,9.810575138428227,9.830388069152832,453605600,-1.4920530678500965,0.2053375073219392,10.403171806335449,9.955053068697453,0.12,224.093,9.1,15557.539,2.72,15.32,9.96217918395996,1.17592812256909
2011-04-15,GOOGL,13.552424970666625,13.563856973218066,13.173904452052671,13.189810752868652,561186252,-8.264324671347556,0.3899525211653945,14.709841060638428,14.888077713549135,0.12,224.093,9.1,15557.539,2.72,15.32,13.09387493133545,3.7883621346245953
2011-04-18,MSFT,19.298052075069453,19.43644471291877,19.005889513730065,19.28267478942871,58045100,-1.1430518736976314,0.4305551991887064,20.03740509033203,20.43496374381605,0.1,224.093,9.1,15557.539,2.71,16.96,19.336498260498047,0.5637677243698324
2011-04-18,AAPL,9.789563910311117,9.973587093417434,9.611244281121596,9.96217918395996,609898800,1.340650174540725,0.3623428122958376,10.394376049041748,9.955108309901036,0.1,224.093,9.1,15557.539,2.71,16.96,10.142597198486328,1.2952218057624836
2011-04-18,GOOGL,13.0834364812329,13.114255529221907,12.899023231326652,13.09387493133545,201390408,-0.7273479758785673,0.2152322978952554,14.668017406463624,14.874169164849809,0.1,224.093,9.1,15557.539,2.71,16.96,12.961901664733888,3.7387121703278616
2011-04-19,MSFT,19.221171524642,19.351875549667923,19.121222077955824,19.336498260498047,38892400,0.2791286564602702,0.2306534717120989,19.993053436279297,20.42651400932899,0.11,224.093,9.1,15557.539,2.71,15.83,19.805492401123047,0.5830029754046329
2011-04-19,AAPL,9.999701377542486,10.14619889335276,9.95797286067799,10.142597198486328,419378400,1.811029607024728,0.1882260326747715,10.385958423614502,9.956550532120923,0.11,224.093,9.1,15557.539,2.71,15.83,10.279187202453612,1.5180372659950592
2011-04-19,GOOGL,13.171168856632708,13.19428290509296,12.946244463656342,12.961901664733888,107256636,-1.0079007726408795,0.2480384414366181,14.62190896987915,14.859459414848914,0.11,224.093,9.1,15557.539,2.71,15.83,13.06628704071045,3.745795020068252
2011-04-20,MSFT,19.63634664451667,19.99001544463695,19.613280714155383,19.805492401123047,61608600,2.425434710601637,0.3767347304815658,19.9568588256836,20.421773386365583,0.1,224.093,9.1,15557.539,2.74,15.07,19.620969772338867,1.4069272235437813
2011-04-20,AAPL,10.31220928195755,10.37945427300642,10.251869475956182,10.279187202453612,700666400,1.3466965245121587,0.1275847970502379,10.378279285430908,9.959013407466976,0.1,224.093,9.1,15557.539,2.74,15.07,10.528056144714355,1.5501090232215557
2011-04-20,GOOGL,13.070512240253068,13.093378137441572,12.958422744653138,13.06628704071045,122277600,0.8053245478675919,0.1349553927884343,14.57585527420044,14.845771076115032,0.1,224.093,9.1,15557.539,2.74,15.07,13.050629615783691,3.712431032054872
2011-04-21,GOOGL,13.110028665227569,13.129662914278365,12.983275522549286,13.050629615783691,98705196,-0.1198307130248599,0.1463873917290783,14.53042287826538,14.832171519597372,0.1,224.093,9.1,15557.539,2.74,14.69,13.049386978149414,3.6454235913984543
2011-04-21,MSFT,19.828558750601875,19.905442253847,19.497954407396083,19.620969772338867,46892300,-0.9316740278253132,0.4074878464509162,19.92171268463135,20.41570669231993,0.1,224.093,9.1,15557.539,2.74,14.69,19.690156936645508,1.426219568870273
2011-04-21,AAPL,10.657142413451448,10.66104551932846,10.462612386100004,10.528056144714355,753810400,2.421095533714368,0.1984331332284572,10.373800296783449,9.963324337294608,0.1,224.093,9.1,15557.539,2.74,14.69,10.59739875793457,1.5072585787279884
2011-04-25,GOOGL,13.054357578564035,13.097851279333836,12.973831578706712,13.049386978149414,65166768,-0.0095216680793264,0.1240197006271248,14.48499547958374,14.81876712454889,0.1,224.093,9.1,15557.539,2.72,15.77,13.242499351501465,0.704180970972408
2011-04-25,MSFT,19.651713736451647,19.69784557668428,19.48256805497309,19.690156936645508,33525100,0.3526184745678451,0.2152775217111902,19.895135040283204,20.410251430999068,0.1,224.093,9.1,15557.539,2.72,15.77,20.136096954345703,1.4200815360475605
2011-04-25,AAPL,10.5172452362718,10.61961414708578,10.516043602802394,10.59739875793457,266546000,0.6586459291920477,0.1035705442833858,10.372881603240966,9.968091814141523,0.1,224.093,9.1,15557.539,2.72,15.77,10.519648551940918,0.6520557714728032
2011-04-26,AAPL,10.615712709837297,10.65684000458661,10.487526695827482,10.519648551940918,338800000,-0.7336725527614885,0.1693133087591274,10.369021015167236,9.97220790919973,0.09,224.093,9.1,15557.539,2.69,15.62,10.51154327392578,1.2112866354184588
2011-04-26,GOOGL,13.085921654341623,13.35732230151468,13.053362707128004,13.242499351501465,139860000,1.4798578176538737,0.3039595943866757,14.439423904418945,14.807003932212716,0.09,224.093,9.1,15557.539,2.69,15.62,13.365274429321287,0.949380392974366
2011-04-26,MSFT,19.79011532749178,20.32830864338481,19.73629628919424,20.136096954345703,69200000,2.2647865079747254,0.5920123541905724,19.8812977218628,20.408205502068817,0.09,224.093,9.1,15557.539,2.69,15.62,20.282167434692383,1.434165585394033
2011-04-27,AAPL,10.574285549708849,10.577588238847923,10.419982630533552,10.51154327392578,356213200,-0.0770489429862464,0.1576056083143715,10.363599319458007,9.976202985975478,0.09,224.093,9.1,15557.539,2.74,15.35,10.409475326538086,1.2286822592933462
2011-04-27,GOOGL,13.371239528049196,13.373973926275212,13.280524185724431,13.365274429321287,91844064,0.92712919639224,0.0934497405507812,14.394493522644042,14.79632445441352,0.09,224.093,9.1,15557.539,2.74,15.35,13.370495796203612,0.6729817855098058
2011-04-27,MSFT,20.22065978120534,20.289856074685527,20.08995583423812,20.282167434692383,52689000,0.7254160559410527,0.199900240447409,19.870687522888183,20.40727188675492,0.09,224.093,9.1,15557.539,2.74,15.35,20.53589057922364,1.4010774112944564
2011-04-28,AAPL,10.3926636775563,10.49953452530348,10.372550141193434,10.409475326538086,360959200,-0.971008202390955,0.1269843841100453,10.35570400238037,9.979388812009026,0.09,224.093,9.1,15557.539,2.72,14.62,10.510941505432127,1.3643331721503373
2011-04-28,GOOGL,13.372731997990948,13.40230839494695,13.273814402791574,13.370495796203612,79920000,0.0390666642120729,0.1284939921553753,14.35165584564209,14.785840420161977,0.09,224.093,9.1,15557.539,2.72,14.62,13.52284812927246,0.7057093937002179
2011-04-28,MSFT,20.34367894235426,20.658907375961768,20.297548560113967,20.53589057922364,80200000,1.2509666205460013,0.3613588158478009,19.86684326171875,20.40821761243484,0.09,224.093,9.1,15557.539,2.72,14.62,19.928512573242188,1.175855528944991
2011-04-29,AAPL,10.41037384013354,10.625617742802415,10.4070711516713,10.510941505432127,1006345200,0.9747482530206186,0.2185465911311155,10.347898712158203,9.983268758676347,0.09,224.093,9.1,15557.539,2.71,14.75,10.395365715026855,0.8465543123675487
2011-04-29,GOOGL,13.420948925766146,13.52284812927246,13.38391662641592,13.52284812927246,168970860,1.1394665941416138,0.1389315028565398,14.311830425262452,14.776621498330666,0.09,224.093,9.1,15557.539,2.71,14.75,13.38515853881836,0.6693271788210476
2011-04-29,MSFT,20.41288549606296,20.482081837388662,19.49795870112826,19.928512573242188,319317900,-2.957641421190371,0.9841231362604042,19.849928855896,20.4047161157984,0.09,224.093,9.1,15557.539,2.71,14.75,19.728609085083008,1.9721176137131218
2011-05-02,AAPL,10.49923528987893,10.52115007554045,10.371950290007725,10.395365715026855,442713600,-1.099576002259561,0.1491997855327262,10.34068187713623,9.986254968504976,0.09,224.806,9.0,15557.539,2.7,15.99,10.4530029296875,0.8542947624917032
2011-05-02,GOOGL,13.56261313252311,13.56335948026294,13.349368891553116,13.38515853881836,85262652,-1.01819963618498,0.2139905887098248,14.26873426437378,14.766538433406664,0.09,224.806,9.0,15557.539,2.7,15.99,13.26909351348877,1.0084594042389465
2011-05-02,MSFT,19.943886720438925,19.99001711856558,19.59021642424413,19.728609085083008,89825600,-1.003102903061559,0.3998006943214491,19.826094665527343,20.399816789488863,0.09,224.806,9.0,15557.539,2.7,15.99,19.843929290771484,2.059037059930472
2011-05-03,MSFT,19.68247221717096,19.874683857052595,19.597898626356343,19.843929290771484,71892900,0.5845328740162969,0.2767852306962517,19.80687343597412,20.39581759885061,0.09,224.806,9.0,15557.539,2.67,16.7,20.03614044189453,1.7171763677656804
2011-05-03,AAPL,10.44669896246601,10.503736879519748,10.37555086852613,10.4530029296875,313348000,0.554451052908389,0.1281860109936179,10.339264850616456,9.989612867506288,0.09,224.806,9.0,15557.539,2.67,16.7,10.494132995605469,0.9136354438444012
2011-05-03,GOOGL,13.34961951295348,13.470904814476114,13.163216315462869,13.26909351348877,83176740,-0.867117300052811,0.3076884990132456,14.220920906066894,14.755765448371283,0.09,224.806,9.0,15557.539,2.67,16.7,13.316313743591309,0.9922690350773123
2011-05-04,MSFT,19.874683372232568,20.182221695249453,19.82855299039464,20.03614044189453,73292300,0.9686143722172692,0.3536687048548153,19.798723640441896,20.39324847630092,0.09,224.806,9.0,15557.539,2.65,17.08,19.82855224609375,1.7557839684904908
2011-05-04,AAPL,10.454806140825353,10.561978413455712,10.413378230451388,10.494132995605469,389250400,0.393476077588728,0.1486001830043246,10.345845260620116,9.993216582706996,0.09,224.806,9.0,15557.539,2.65,17.08,10.409475326538086,0.9433878391804774
